V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
56586 2000 9 2 夏玉米 成熟 09月18日 普遍期 提前3天 -9999 -9999 -9999 2778 187 0 94 99 93 -9999 -9999 
56586 2000 9 2 一季稻 抽穗 08月23日 普遍期 推迟8天 -9999 -9999 -9999 2764 -140 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 9 3 一季稻 乳熟 09月26日 普遍期 推迟26天 96 2 286 2946 -100 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 10 1 一季稻 乳熟 09月26日 普遍期 推迟26天 96 2 286 3108 62 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 10 2 一季稻 乳熟 09月26日 普遍期 推迟26天 96 2 286 3221 174 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 10 3 一季稻 成熟 10月21日 普遍期 推迟22天 -9999 -9999 -9999 3233 187 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 4 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 157 69 0 73 96 99 -9999 -9999 
56586 2001 4 1 一季稻 播种 04月07日 普遍期 推迟2天 -9999 -9999 -9999 28 -41 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 4 2 夏玉米 三叶 04月17日 普遍期 提前26天 -9999 -9999 -9999 288 288 0 31 56 99 -9999 -9999 
56586 2001 4 2 一季稻 出苗 04月18日 普遍期 推迟3天 -9999 -9999 -9999 130 -30 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 4 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 422 394 0 32 45 84 -9999 -9999 
56586 2001 4 3 一季稻 出苗 04月18日 普遍期 推迟3天 -9999 -9999 -9999 264 -45 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 5 1 夏玉米 七叶 05月06日 开始期 -9999 -9999 -9999 -9999 559 374 0 93 99 99 -9999 -9999 
56586 2001 5 1 一季稻 出苗 04月18日 普遍期 推迟3天 -9999 -9999 -9999 400 -60 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 5 2 夏玉米 七叶 05月17日 普遍期 提前24天 -9999 -9999 420 708 374 0 60 99 99 -9999 -9999 
56586 2001 5 2 一季稻 出苗 04月18日 普遍期 推迟3天 -9999 -9999 -9999 549 -74 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 5 3 夏玉米 七叶 05月17日 普遍期 提前24天 -9999 -9999 420 877 356 0 61 78 99 -9999 -9999 
56586 2001 5 3 一季稻 返青 05月27日 普遍期 提前14天 20 2 104 718 -88 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 6 1 夏玉米 七叶 05月17日 普遍期 提前24天 -9999 -9999 420 1034 360 0 90 99 99 -9999 -9999 
56586 2001 6 1 一季稻 返青 05月27日 普遍期 提前14天 20 2 104 875 -95 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 6 2 夏玉米 拔节 06月20日 开始期 -9999 -9999 -9999 -9999 1220 376 0 82 94 99 -9999 -9999 
56586 2001 6 2 一季稻 返青 05月27日 普遍期 提前14天 20 2 104 1061 -81 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 6 3 夏玉米 拔节 06月26日 普遍期 提前3天 113 2 -9999 1400 372 0 85 92 99 -9999 -9999 
56586 2001 6 3 一季稻 分蘖 06月30日 开始期 99 -9999 -9999 -9999 1242 -86 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2001 7 1 夏玉米 七叶 05月17日 普遍期 提前24天 -9999 -9999 420 1594 371 0 99 99 99 -9999 -9999 
